"","version","query","location","paginationPayload","dupefilter","highlight","totalResults","start","end","pageNumber","results.jobtitle","results.company","results.city","results.state","results.country","results.formattedLocation","results.source","results.date","results.snippet","results.url","results.onmousedown","results.jobkey","results.sponsored","results.expired","results.indeedApply","results.formattedLocationFull","results.formattedRelativeTime","results.stations","status","period","currency","minSal","maxSal"
"254",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"CONSULTOR ELITE FINANCIERO Y SEGUROS","gama vital","","NLE","MX","Nuevo León","Elnorte.com","Thu, 19 Jan 2017 09:10:07 GMT","Prospección.Cierre de venta.Manejo de cartera.Seguimiento. Prestaciones : El mejor esquema de comisiones del mercado (NO TOPADAS).Oportunidad de crecimiento","http://www.indeed.com.mx/viewjob?jk=c65f610ef41d49d4&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","c65f610ef41d49d4",FALSE,FALSE,FALSE,"Nuevo León","hace 1 día","","unknown","unknown","USD",29999,29999
"255",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"REPRESENTANTE DE VENTAS","Serh Recursos Humanos","Monterrey","NLE","MX","Monterrey, N. L.","Elnorte.com","Thu, 12 Jan 2017 02:46:04 GMT","Actualizar CRM, Buscar Clientes, Atender y satisfacer las necesidades del cliente, Trabajo en Campo Tener buena presentaciónTener Auto Ser amable","http://www.indeed.com.mx/viewjob?jk=81d55f6345120ba5&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","81d55f6345120ba5",FALSE,FALSE,FALSE,"Monterrey, N. L.","hace 8 días","","unknown","unknown","USD",10000,10000
"256",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"Credit & Portfolio Analyst 2 / Control","Citi","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Citi","Fri, 20 Jan 2017 08:33:28 GMT","O Licenciatura en <b>Actuaria</b>, Economía, Ingenierias o relacionadas con perfil analítico. No....","http://www.indeed.com.mx/viewjob?jk=51263317aeed94cc&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","51263317aeed94cc",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 17 horas","","unknown","unknown","USD",NA,NA
"257",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"Credit & Portfolio Analyst 2 / Implementacion","Citi","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Citi","Sun, 15 Jan 2017 10:36:52 GMT","Escolaridad o Licenciatura en <b>Actuaría</b>, Economía, Administracion, Ingenierías o relacionadas con perfil analítico. No....","http://www.indeed.com.mx/viewjob?jk=6d2d5a553ddae2ed&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","6d2d5a553ddae2ed",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 5 días","","unknown","unknown","USD",NA,NA
"258",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"Credit & Portfolio Analyst 3 / Payroll","Citi","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Citi","Fri, 06 Jan 2017 09:41:23 GMT","O Licenciatura en <b>Actuaria</b>, Economía, Ingenierias o relacionadas con perfil analítico. No....","http://www.indeed.com.mx/viewjob?jk=a8ad817728068d91&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","a8ad817728068d91",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 14 días","","unknown","unknown","USD",NA,NA
"259",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"Credit & Portfolio Analyst 3 / Scoring","Citi","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Citi","Thu, 05 Jan 2017 13:07:31 GMT","<b>Actuaría</b>, Matemáticas, Economía o afín. Mexico,Distrito Federal, México....","http://www.indeed.com.mx/viewjob?jk=861a8a8176d4340f&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","861a8a8176d4340f",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 15 días","","unknown","unknown","USD",NA,NA
"260",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"Credit & Portfolio Analyst 2 / PILS","Citi","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Citi","Sat, 24 Dec 2016 08:00:50 GMT","O Licenciatura en <b>Actuaria</b>, Economía, Ingenierias o relacionadas con perfil analítico. No....","http://www.indeed.com.mx/viewjob?jk=6b293db1f9a4c9d8&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","6b293db1f9a4c9d8",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 27 días","","unknown","unknown","USD",NA,NA
"261",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"Credit & Portfolio Analyst 3 / PIL","Citi","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Citi","Sat, 24 Dec 2016 08:00:12 GMT","O Licenciatura en <b>Actuaria</b>, Economía, Ingenierias o relacionadas con perfil analítico. No....","http://www.indeed.com.mx/viewjob?jk=f464d20a9db450ae&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","f464d20a9db450ae",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 27 días","","unknown","unknown","USD",NA,NA
"262",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"Credit & Portfolio Analyst 3 / Cards ECM","Citi","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Citi","Sat, 24 Dec 2016 08:00:49 GMT","O Licenciatura en <b>Actuaria</b>, Economía, Ingenierias o relacionadas con perfil analítico. No....","http://www.indeed.com.mx/viewjob?jk=2efd4c7eee3377b4&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","2efd4c7eee3377b4",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 27 días","","unknown","unknown","USD",NA,NA
"263",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"Ejecutivo de Ventas de TI","DEBSAI Consultores","Monterrey","NLE","MX","Monterrey, N. L.","Elnorte.com","Fri, 20 Jan 2017 09:14:52 GMT","Prospección de nuevos clientes, negociación, seguimiento, cierre de ventas de proyectos de desarrollo de software. Prestaciones : Prestaciones de Ley y","http://www.indeed.com.mx/viewjob?jk=5d95b48dbda44ddc&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","5d95b48dbda44ddc",FALSE,FALSE,FALSE,"Monterrey, N. L.","hace 17 horas","","unknown","unknown","USD",15000,15000
"264",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"BECARIO DE PLANEACIÓN DE LA DEMANDA - Interlomas","PROBECARIOS","Huixquilucan","MEX","MX","Huixquilucan, Méx.","bumeran.com.mx","Thu, 29 Dec 2016 06:06:32 GMT","Únicamente estudiantes que estén a un año de terminar la carrera en Finanzas, <b>Actuaría</b>, Administración, Economía o Ing....","http://www.indeed.com.mx/viewjob?jk=a12b442911abc10f&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","a12b442911abc10f",FALSE,FALSE,FALSE,"Huixquilucan, Méx.","hace 22 días","","unknown","unknown","USD",NA,NA
"265",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"Ejecutivo de Ventas","Blanc Ferra SA de CV","Monterrey","NLE","MX","Monterrey, N. L.","Elnorte.com","Fri, 06 Jan 2017 09:15:56 GMT","Realizar prospección, visita a clientes, hacer cierre de ventas, postventa, cobranza. Prestaciones : Atractivas comisiones. Bono al mes por cumplimiento de","http://www.indeed.com.mx/viewjob?jk=7a781c99094c6fb6&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","7a781c99094c6fb6",FALSE,FALSE,FALSE,"Monterrey, N. L.","hace 14 días","","unknown","unknown","USD",10000,10000
"266",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"Credit & Portfolio Analyst 4 / Consumer Risk","Citi","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Citi","Sun, 13 Nov 2016 09:45:16 GMT","Escolaridad Licenciatura en Ingeniería, <b>Actuaría</b>, Economía o Administración Financiera. No....","http://www.indeed.com.mx/viewjob?jk=c813322d621c411f&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","c813322d621c411f",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",NA,NA
"267",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"ASESORA ESPECIALISTA EN SEGUROS","gama vital","San Pedro Garza García","NLE","MX","San Pedro Garza García, N. L.","Elnorte.com","Mon, 02 Jan 2017 21:04:31 GMT","DESARROLLAR SU MERCADO, PROSPECCION, MANEJO DE CLIENTES Y PROSPECTOS, CUMPLIMIENTO DE OBJETIVOS TRIMESTRALES. Prestaciones : PLAN DE DESARROLLO Y","http://www.indeed.com.mx/viewjob?jk=b411aae512d8ace2&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","b411aae512d8ace2",FALSE,FALSE,FALSE,"San Pedro Garza García, N. L.","hace 18 días","","unknown","unknown","USD",29000,29000
"268",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"ASESOR FINANCIERO & SEGUROS","gama vital","San Pedro Garza García","NLE","MX","San Pedro Garza García, N. L.","Elnorte.com","Mon, 02 Jan 2017 21:04:13 GMT","DESARROLLO DE CANAL COMERCIAL, PROSPECCIÓN, MANEJO Y ATENCIÓN AL CLIENTE O PROSPECTO,DESARROLLO DE ESTRATEGIAS FINANCIERAS Y DE SEGUROS,CUMPLIMIENTO.","http://www.indeed.com.mx/viewjob?jk=21e4f68c8b37ca8b&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","21e4f68c8b37ca8b",FALSE,FALSE,FALSE,"San Pedro Garza García, N. L.","hace 18 días","","unknown","unknown","USD",29999,29999
"269",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"Business Intelligence con gusto por los números","Rexortera","Ciudad de México","DIF","MX","Ciudad de México, D. F.","reXortera","Thu, 12 Jan 2017 09:43:40 GMT","<b>Actuaría</b>, Matemáticas, Finanzas o afín. Antes que nada queremos agradecer tu tiempo al seleccionar esta vacante en tu búsqueda de una mejor oportunidad....","http://www.indeed.com.mx/viewjob?jk=6c6e1b027596616e&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","6c6e1b027596616e",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 8 días","","unknown","unknown","USD",NA,NA
"270",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"ANALISTA DE INFORMACION","Financiera Contigo","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Thu, 19 Jan 2017 16:47:24 GMT","Licenciatura concluida en economía, <b>actuaría</b> o matemáticas-1 año de experiencia en análisis de información. ¡CAMBIAR VIDAS para LOGRAR SUEÑOS!BUSCAMOSPersonas...","http://www.indeed.com.mx/viewjob?jk=952af85fb162e7db&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","952af85fb162e7db",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 1 día","","unknown","unknown","USD",NA,NA
"271",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"Analista de Datos","Inmobiliaria - Quiero Casa","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Fri, 20 Jan 2017 15:29:29 GMT","Terminada en <b>Actuaría</b>, estadística, informática o afín- 100% de créditos*. IMPORTANTE EMPRESA INMOBILIARIA SOLICITA*....","http://www.indeed.com.mx/viewjob?jk=c151a8bb21165705&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","c151a8bb21165705",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 10 horas","","unknown","unknown","USD",25000,25000
"272",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"Analista Actuarial con experiencia en Fox Pro","LA LATINO SEGUROS","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Thu, 19 Jan 2017 21:41:58 GMT","*LA LATINO SEGUROS* Aseguradora con 110 años de trayectoria. Te invita a colaborar en el área Técnica, como: *ANALISTA ACTUARIAL* *REQUISITOS.* Escolaridad...","http://www.indeed.com.mx/viewjob?jk=100d0cc5b5794604&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","100d0cc5b5794604",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 1 día","","unknown","unknown","USD",10000,10000
"273",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"ANALISTA DE DEMANDA","PRICE SHOES (Corporativo México)","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Sat, 14 Jan 2017 00:52:24 GMT","Ingeniería Industrial, Matemáticas, <b>Actuaría</b> o carrera afín. ANALISTA DE DEMANDA*....","http://www.indeed.com.mx/viewjob?jk=1b5b83a5fd0d6ef8&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","1b5b83a5fd0d6ef8",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 7 días","","unknown","unknown","USD",NA,NA
"274",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"ANALISTA DE INVERSIONES","PRAXIS México","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Fri, 13 Jan 2017 14:54:38 GMT","Licenciatura Administración, Finanzas, Economía, <b>Actuaría</b> ó Sistemas. Empresa líder de TI busca fortalecer las empresa a través del uso de metodologías y...","http://www.indeed.com.mx/viewjob?jk=97e87cd4e06f4334&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","97e87cd4e06f4334",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 7 días","","unknown","unknown","USD",NA,NA
"275",2,"actuaria","","",TRUE,TRUE,421,251,275,10,"URGE ANALISTA CON EXPERIENCIA EN AGENCIA DE INVESTIGACIÓN DE MERCADOS","IMCS, S.A. DE C.V.","Polanco","DIF","MX","Polanco, D. F.","Indeed","Mon, 16 Jan 2017 20:58:07 GMT","Mercadotecnia, <b>Actuaría</b>, Economía ó Administración de Empresas o a fin (Titulado o pasante). Empresa líder en Investigación de Mercados solicita Analista en...","http://www.indeed.com.mx/viewjob?jk=dd68f05639a36b9b&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dr4ah7ndgv","indeed_clk(this,'7666');","dd68f05639a36b9b",FALSE,FALSE,TRUE,"Polanco, D. F.","hace 4 días","","unknown","unknown","USD",NA,NA
"276",2,"actuaria","","",TRUE,TRUE,421,276,300,11,"Analista de Métricas en Marketing Digital","Cultura Colectiva","Cuauhtémoc","DIF","MX","Cuauhtémoc, D. F.","Indeed","Mon, 16 Jan 2017 18:49:50 GMT","Mercadotecnia, Economía, Matemáticas, <b>Actuaría</b>, Ingenierías o afines. Es una agencia de medios digitales que ha logrado posicionarse dentro de los 5 medios más...","http://www.indeed.com.mx/viewjob?jk=fc38b4f987f5093b&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dvuah7o9os","indeed_clk(this,'7819');","fc38b4f987f5093b",FALSE,FALSE,TRUE,"Cuauhtémoc, D. F.","hace 4 días","","unknown","unknown","USD",15000,15000
"277",2,"actuaria","","",TRUE,TRUE,421,276,300,11,"ANALISTA COMERCIAL (DE DATOS)","F3 Corporativo","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Mon, 02 Jan 2017 18:24:19 GMT","Ingeniero industrial, Admnistración de empresas, <b>Actuario</b> o afín. IMPORTANTE EMPRESA DE HEADHUNTING BUSCA PARA CLIENTE IMPORTADORA Y COMERCIALIZADORA DE...","http://www.indeed.com.mx/viewjob?jk=9792bcddb296c22f&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dvuah7o9os","indeed_clk(this,'7819');","9792bcddb296c22f",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 18 días","","unknown","unknown","USD",10000,10000
"278",2,"actuaria","","",TRUE,TRUE,421,276,300,11,"Analista Financiero Jr.","Interactive TV","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Mon, 02 Jan 2017 16:17:33 GMT","Licenciatura en Finanzas, <b>Actuaría</b>, Economía o carrera afín. Objetivo del puesto:....","http://www.indeed.com.mx/viewjob?jk=0ab29a4adfc44e48&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dvuah7o9os","indeed_clk(this,'7819');","0ab29a4adfc44e48",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 18 días","","unknown","unknown","USD",8000,10000
"279",2,"actuaria","","",TRUE,TRUE,421,276,300,11,"ANALISTA DE PLANEACION DE LA DEMANDA","BEBE MART, S.A. DE C.V.","Miguel Hidalgo","DIF","MX","Miguel Hidalgo, D. F.","Indeed","Thu, 12 Jan 2017 23:17:41 GMT","Licenciado en <b>Actuaría</b>, Matemáticas o afín, pasante o titulado. Sexo y Edo....","http://www.indeed.com.mx/viewjob?jk=b41e789b8313ea72&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dvuah7o9os","indeed_clk(this,'7819');","b41e789b8313ea72",FALSE,FALSE,TRUE,"Miguel Hidalgo, D. F.","hace 8 días","","unknown","unknown","USD",11000,11000
"280",2,"actuaria","","",TRUE,TRUE,421,276,300,11,"ANALISTA DE PLANEACION DE LA DEMANDA","BEBE MART, S.A. DE C.V.","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Fri, 30 Dec 2016 19:49:49 GMT","Licenciado en <b>Actuaría</b>, Matemáticas o afín, pasante o titulado. Sexo y Edo....","http://www.indeed.com.mx/viewjob?jk=a61dd75d9d54253a&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dvuah7o9os","indeed_clk(this,'7819');","a61dd75d9d54253a",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 21 días","","unknown","unknown","USD",10000,10000
"281",2,"actuaria","","",TRUE,TRUE,421,276,300,11,"Analista de KPIs","Extend Solutions","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Mon, 28 Nov 2016 18:18:57 GMT","Ingeniería en Sistemas Computacionales, <b>Actuaría</b>, Ing. Extend Solutions, S.A....","http://www.indeed.com.mx/viewjob?jk=ee4b6a9365c7c26f&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dvuah7o9os","indeed_clk(this,'7819');","ee4b6a9365c7c26f",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",10000,10000
"282",2,"actuaria","","",TRUE,TRUE,421,276,300,11,"Analista de Base de Datos","SUAUTO","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Mon, 09 Jan 2017 22:57:35 GMT","Licenciatura o ingeniería en áreas de Sistemas computacionales, Informática Administrativa <b>Actuaría</b>, MAC, Finanzas, o afín....","http://www.indeed.com.mx/viewjob?jk=a6e7db9aa0912197&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dvuah7o9os","indeed_clk(this,'7819');","a6e7db9aa0912197",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 11 días","","unknown","unknown","USD",12000,12000
"283",2,"actuaria","","",TRUE,TRUE,421,276,300,11,"Analista de Indicadores","EXTEND SOLUTIONS SA DE CV","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Tue, 27 Dec 2016 17:15:00 GMT","*Importante Consultoría de Sistemas busca nuevo talento para incorporarse como Analista de Indicadores.* Escolaridad: Actuaría, Ing. Industrial, LIA,","http://www.indeed.com.mx/viewjob?jk=5c8c197d9a310223&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dvuah7o9os","indeed_clk(this,'7819');","5c8c197d9a310223",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 24 días","","unknown","unknown","USD",NA,NA
"284",2,"actuaria","","",TRUE,TRUE,421,276,300,11,"URGE ANALISTA EN INVESTIGACIÓN DE MERCADOS","IMCS, S.A. DE C.V.","Polanco","DIF","MX","Polanco, D. F.","Indeed","Sat, 07 Jan 2017 18:24:25 GMT","Mercadotecnia, <b>Actuaría</b>, Economía ó Administración de Empresas o a fin (Titulado o pasante). Empresa líder en Investigación de Mercados solicita Analista en...","http://www.indeed.com.mx/viewjob?jk=682e16312af4f787&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dvuah7o9os","indeed_clk(this,'7819');","682e16312af4f787",FALSE,FALSE,TRUE,"Polanco, D. F.","hace 13 días","","unknown","unknown","USD",NA,NA
"285",2,"actuaria","","",TRUE,TRUE,421,276,300,11,"Analista de Procesos","CORPORATE TRAVEL SERVICES","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Indeed","Fri, 23 Dec 2016 16:55:53 GMT","Ingenierías Industrial, Sistema o <b>Actuario</b>. Importante empresa en viajes corporativos te invita a laborar en la posición Analista de Procesos....","http://www.indeed.com.mx/viewjob?jk=2873a26f165def89&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5dvuah7o9os","indeed_clk(this,'7819');","2873a26f165def89",FALSE,FALSE,TRUE,"Ciudad de México, D. F.","hace 28 días","","unknown","unknown","USD",12000,12000
